ISmiRNA	MFEI	NMFE	sqlen	GC	hairpinMFE	interior_loopMFE	STACKMFE	BULGEMFE
T	-0.8230344693414097	-0.4588235219319661	102	56.86274509803921	-7.799999872843425	-3.3428570883614674	-1.9499999682108562	-4.254545385187322
T	-1.2997619047619047	-0.5145631067961165	103	40.77669902912621	-5.3	-4.416666666666667	-1.65625	-5.3
T	-1.221358995682154	-0.40091743819210507	109	35.77981651376147	-4.3700000762939455	-3.972727342085405	-1.1810811017010663	-3.6416667302449546
T	-0.848437488079071	-0.5429999923706055	100	64.0	-4.524999936421712	-3.8785713740757535	-2.468181783502752	-4.524999936421712
T	-0.9766956760572351	-0.5777777919062862	108	63.888888888888886	-12.480000305175782	-4.8000001173753	-2.0129032750283518	-5.672727411443537
T	-0.6793181818181818	-0.3112244897959184	98	44.89795918367347	-3.388888888888889	-1.90625	-1.605263157894737	-2.772727272727273
T	-0.8810344827586206	-0.5214285714285715	70	41.42857142857143	-5.214285714285714	-3.3181818181818183	-1.46	-3.65
T	-1.078000013661939	-0.7818181917264864	77	55.84415584415584	-5.016666730244954	-6.020000076293945	-1.881250023841858	-6.020000076293945
T	-0.8769591685703823	-0.45670102306247984	97	50.51546391752577	-7.383333206176758	-3.164285659790039	-1.7038461245023286	-4.429999923706054
T	-0.884192336155818	-0.4886598095451434	97	53.608247422680414	-5.925000190734863	-3.9500001271565757	-1.8230769817645733	-4.740000152587891
T	-1.1816363860621597	-0.4144329975560768	97	34.02061855670103	-10.050000190734863	-3.6545455239035864	-1.2181818413011956	-3.6545455239035864
T	-1.2791875231266023	-0.4350515542571078	97	32.98969072164948	-8.44000015258789	-3.5166667302449546	-1.318750023841858	-4.220000076293945
T	-1.4439142434256418	-0.5371133863311452	97	36.08247422680412	-7.442856924874442	-5.209999847412109	-1.4885713849748885	-5.209999847412109
T	-0.946206914967504	-0.5600000108991351	70	41.42857142857143	-7.840000152587891	-3.9200000762939453	-1.4518518801088687	-3.5636364329944956
T	-0.2671875059604645	-0.34200000762939453	50	64.0	-2.442857197352818	-1.4250000317891438	-2.442857197352818	-1.5545454892245205
T	-0.48599998127330435	-0.3666666525381583	54	40.74074074074074	-2.4749999046325684	-1.6499999364217122	-1.523076864389273	-1.799999930641868
T	-0.6079565479444421	-0.4481012851377077	79	58.22784810126582	-3.540000152587891	-2.9500001271565757	-1.7700000762939454	-3.2181819568980825
T	-0.6600000108991351	-0.3850000063578288	60	35.0	-1.9250000317891438	-2.100000034679066	-1.2833333545260959	-2.3100000381469727
T	-1.2660000228881836	-0.5023809614635649	84	33.333333333333336	-8.44000015258789	-3.8363637057217685	-1.4066666920979818	-3.8363637057217685
T	-0.37575757575757573	-0.3225806451612903	62	53.225806451612904	-1.6666666666666667	-1.8181818181818181	-1.6666666666666667	-1.6666666666666667
T	-0.4242438879245665	-0.28589742611616087	78	52.56410256410256	-2.7874999046325684	-1.5928570883614677	-1.4866666158040365	-1.8583332697550456
T	-0.5552105185860082	-0.35584415089000354	77	49.35064935064935	-5.479999923706055	-1.8266666412353516	-1.712499976158142	-2.7399999618530275
T	-0.5224285714285715	-0.38405797101449274	69	50.72463768115942	-5.3	-2.0384615384615383	-1.7666666666666666	-2.65
T	-0.926833363487607	-0.5650602593479386	83	50.602409638554214	-4.69000015258789	-3.9083334604899087	-1.8760000610351562	-4.69000015258789
T	-0.7418181910659327	-0.3825000047683716	80	41.25	-2.781818216497248	-2.550000031789144	-1.275000015894572	-3.0600000381469727
T	-0.43365384615384617	-0.6707317073170732	41	63.41463414634146	-4.583333333333333	-2.75	-2.1153846153846154	-2.5
T	-1.52937935664736	-0.5727272900668058	88	32.95454545454545	-6.300000190734863	-4.581818320534446	-1.527272773511482	-5.040000152587891
T	-1.5451333770751954	-0.6267442037892896	86	34.883720930232556	-4.146153963529146	-4.900000138716265	-1.6843750476837158	-5.3900001525878904
T	-1.2191351524559226	-0.6392857233683268	84	44.04761904761905	-10.740000152587891	-4.475000063578288	-1.8517241642392914	-5.3700000762939455
T	-0.32024999499320983	-0.19365079062325613	63	38.095238095238095	-3.049999952316284	-0.9384615237896259	-0.8714285578046527	-1.109090891751376
T	-0.68	-0.39705882352941174	68	39.705882352941174	-5.4	-2.25	-1.588235294117647	-2.7
T	-0.6043720671188	-0.48767121197426155	73	58.9041095890411	-5.085714067731585	-2.738461421086238	-1.8736841302168996	-2.9666665395100913
T	-0.4417435968839205	-0.3232876764584894	73	53.42465753424658	-1.6857143129621233	-1.8153846447284405	-1.8153846447284405	-2.3600000381469726
T	-0.3244138059944942	-0.3918367502640705	49	59.183673469387756	-2.1333334181043835	-1.9200000762939453	-1.476923135610727	-1.7454546148126775
T	-1.148	-0.5121951219512195	82	36.58536585365854	-10.5	-3.8181818181818183	-1.4482758620689655	-4.2
T	-1.1352307324531752	-0.5010638135544797	94	41.48936170212766	-5.233333163791233	-3.6230768057016225	-1.5699999491373697	-4.709999847412109
T	-0.7853023404853289	-0.4785714376540411	84	51.19047619047619	-3.3500000635782876	-3.0923077509953427	-1.6080000305175781	-4.020000076293945
T	-1.1108571134294782	-0.7111110922730999	81	51.851851851851855	-9.59999974568685	-5.759999847412109	-1.858064466907132	-4.799999872843425
T	-0.538833310869005	-0.3452830044728405	53	33.9622641509434	-3.6599998474121094	-1.6636362942782315	-1.2199999491373699	-1.8299999237060547
T	-0.5309091047807173	-0.36500000953674316	80	55.0	-5.840000152587891	-2.085714340209961	-1.6222222646077473	-2.6545455239035864
T	-0.9747872616382355	-0.6341176650103401	85	55.294117647058826	-5.988889058430989	-4.900000138716265	-1.738709726641255	-5.3900001525878904
T	-0.45843901750518057	-0.3432432380882469	74	55.4054054054054	-5.079999923706055	-1.8142856870378767	-1.4941176246194279	-2.3090908744118432
T	-0.6450000286102294	-0.5733333587646484	60	53.333333333333336	-3.1272728659889917	-2.866666793823242	-2.4571429661342075	-3.4400001525878907
T	-0.6948147950349031	-0.3828571319580078	70	38.57142857142857	-5.3599998474121096	-2.2333332697550454	-1.2761904398600261	-2.4363635670055044
T	-0.9986190232776461	-0.4671641677173216	67	31.34328358208955	-3.9124999046325684	-2.6083332697550454	-1.4227272380482068	-3.1299999237060545
T	-1.6815405788937132	-0.7193548551169775	93	39.784946236559136	-4.778571537562779	-6.69000015258789	-1.7605263559441817	-6.69000015258789
T	-0.8141176111557904	-0.43249998092651365	80	42.5	-2.471428462437221	-2.6615383441631613	-1.5043477597443953	-3.459999847412109
T	-0.6498947237249006	-0.3857142779291893	98	58.16326530612245	-3.4363635670055044	-2.9076922490046573	-1.9894736440558183	-3.779999923706055
T	-0.9960784164129519	-0.5079999923706054	100	51.0	-7.257142748151507	-3.3866666158040366	-2.116666634877523	-4.6181817488236865
T	-0.4658095359802246	-0.43582090690954406	67	62.6865671641791	-2.6545455239035864	-2.433333396911621	-2.085714340209961	-2.9200000762939453
T	-0.4487333265940348	-0.4792452758213259	53	56.60377358490566	-5.079999923706055	-1.9538461245023286	-2.822222179836697	-2.5399999618530273
T	-0.6436279332360556	-0.5054054260253906	74	58.108108108108105	-9.350000381469727	-2.8769231942983775	-1.7809524536132812	-3.116666793823242
T	-0.9896551724137931	-0.5857142857142857	70	41.42857142857143	-3.727272727272727	-3.727272727272727	-1.7083333333333333	-4.1
T	-0.48388888888888887	-0.3880597014925373	67	53.73134328358209	-2.0	-2.1666666666666665	-1.4444444444444444	-2.6
T	-0.49000000000000005	-0.23076923076923078	91	42.857142857142854	-4.2	-1.4	-1.5	-2.1
T	-0.5946808510638297	-0.37790697674418605	86	54.651162790697676	-5.416666666666667	-2.3214285714285716	-1.8055555555555556	-2.9545454545454546
T	-0.55	-0.7196969696969697	66	86.36363636363636	-6.785714285714286	-3.9583333333333335	-2.638888888888889	-4.318181818181818
T	-0.7680000114440917	-0.3878787936586322	66	33.333333333333336	-5.1200000762939455	-2.133333365122477	-1.4222222434149847	-2.5600000381469727
T	-0.8295384803185096	-0.526562511920929	64	40.625	-4.814285823277065	-3.0636364329944956	-1.4652174244756284	-3.3700000762939455
T	-0.43960527620817486	-0.39538462712214545	65	58.46153846153846	-3.671428680419922	-1.976923135610727	-2.1416667302449546	-2.5700000762939452
T	-1.0664516129032258	-0.5723684210526315	76	40.78947368421053	-8.7	-3.9545454545454546	-1.6111111111111112	-4.35
T	-0.48723530152264766	-0.38030303608287463	66	51.515151515151516	-2.788888931274414	-2.0916666984558105	-1.394444465637207	-2.0916666984558105
T	-1.0354166666666667	-0.7394366197183099	71	50.70422535211268	-6.5625	-4.7727272727272725	-2.019230769230769	-5.25
T	-0.624561403508772	-0.449438202247191	89	64.04494382022472	-5.0	-3.076923076923077	-2.0	-3.6363636363636362
T	-0.25193548048696207	-0.25818181471391155	55	56.36363636363637	-1.774999976158142	-1.1833333174387615	-1.4199999809265136	-1.1833333174387615
T	-0.49783334255218503	-0.3551724203701677	58	41.37931034482759	-1.5846154139592097	-1.5846154139592097	-1.8727273074063389	-2.0600000381469727
T	-0.41361906324114117	-0.4697674596032431	43	48.83720930232558	-2.2444445292154946	-1.8363637057217685	-1.8363637057217685	-2.0200000762939454
T	-0.8980689476276266	-0.5632352828979492	68	42.64705882352941	-6.383333206176758	-3.8299999237060547	-1.5319999694824218	-3.48181811246005
T	-0.5911764537586885	-0.3573333231608073	75	45.333333333333336	-6.699999809265137	-1.914285659790039	-1.5764705433565027	-2.4363635670055044
T	-1.306722240447998	-0.636046520499296	86	41.86046511627907	-6.077777862548828	-4.558333396911621	-1.7645161536432081	-5.470000076293945
T	-0.46904649690140127	-0.2927710751453078	83	51.80722891566265	-4.049999872843425	-1.7357142312186105	-1.6199999491373698	-2.4299999237060548
T	-0.5408372213674146	-0.5029411876902861	68	63.23529411764706	-4.885714394705636	-2.8500000635782876	-1.9000000423855252	-2.8500000635782876
T	-0.5885294117647059	-0.5948275862068966	58	58.62068965517241	-4.3125	-2.875	-2.15625	-3.1363636363636362
T	-0.6462257982069447	-0.4462686510228399	67	46.26865671641791	-2.9899999618530275	-2.718181783502752	-1.9933333079020181	-2.491666634877523
T	-1.5444848910245028	-0.6021739296291185	92	35.869565217391305	-11.080000305175782	-5.0363637750799	-1.4972973385372677	-5.0363637750799
T	-1.3728	-0.4431818181818182	88	28.40909090909091	-4.875	-3.5454545454545454	-1.2580645161290323	-3.9
T	-1.2959999738420758	-0.5249999894036187	72	29.166666666666668	-7.55999984741211	-3.4363635670055044	-1.3999999717429832	-3.779999923706055
T	-1.9744615114652193	-0.6065217308376146	92	28.26086956521739	-11.15999984741211	-4.649999936421712	-1.5499999788072374	-5.579999923706055
T	-1.015999984741211	-0.7257142748151507	70	50.0	-5.644444359673394	-4.6181817488236865	-2.031999969482422	-4.6181817488236865
T	-0.44373912147853684	-0.6999999858714916	54	85.18518518518519	-4.724999904632568	-3.4363635670055044	-2.362499952316284	-3.1499999364217124
T	-0.4694999885559082	-0.4968253847152468	63	66.66666666666667	-2.8454544760964136	-2.8454544760964136	-1.8411764257094438	-2.8454544760964136
T	-0.5412571498325893	-0.4625000059604645	64	54.6875	-5.920000076293945	-2.276923106266902	-2.114285741533552	-2.6909091255881568
T	-0.7068421052631579	-0.6455696202531646	79	72.15189873417721	-5.666666666666667	-3.642857142857143	-2.6842105263157894	-5.1
T	-0.7832194853991997	-0.6194444232516818	72	56.94444444444444	-11.149999618530273	-4.05454531582919	-1.9391303684400476	-3.4307691133939304
T	-1.7330400253295897	-0.628915671842644	83	30.120481927710845	-5.220000076293945	-5.220000076293945	-1.4914285932268416	-5.220000076293945
T	-0.5724444580078125	-0.40250000953674314	80	56.25	-6.44000015258789	-2.3000000544956754	-2.146666717529297	-3.220000076293945
T	-0.4432307561238607	-0.3850746154785156	67	58.208955223880594	-4.299999872843425	-2.1499999364217124	-2.5799999237060547	-2.5799999237060547
T	-1.134325549103493	-0.589010972243089	91	47.252747252747255	-5.9555553860134545	-4.872727134011009	-1.729032208842616	-4.466666539510091
T	-1.198166650136312	-0.7089743491930839	78	46.15384615384615	-6.144444359673394	-5.529999923706055	-1.7838709431309854	-5.529999923706055
T	-0.6471304246653681	-0.39999999374639794	61	37.704918032786885	-6.099999904632568	-1.8769230475792518	-1.524999976158142	-2.218181783502752
T	-0.799473712318822	-0.6200000217982701	70	54.285714285714285	-8.680000305175781	-3.616666793823242	-1.808333396911621	-4.340000152587891
T	-1.2769411401187671	-0.6617283762237172	81	41.97530864197531	-5.3599998474121096	-4.872727134011009	-1.7866666158040365	-5.3599998474121096
T	-1.3102941176470588	-0.6790123456790124	81	41.97530864197531	-5.5	-5.0	-1.8333333333333333	-5.5
T	-0.5820357377188546	-0.4406976921613826	86	65.11627906976744	-5.414285932268415	-2.7071429661342075	-1.804761977422805	-3.1583334604899087
T	-0.5172631434390419	-0.3791666560702854	72	52.77777777777778	-5.459999847412109	-1.9499999455043249	-2.48181811246005	-2.7299999237060546
T	-1.6882353389964384	-0.5740000152587891	100	34.0	-11.480000305175782	-5.218181956898082	-1.5513513925913218	-5.740000152587891
T	-0.5524185783918514	-0.4337837631637986	74	58.108108108108105	-2.4692306518554688	-2.6749998728434243	-2.1399998982747395	-2.918181679465554
T	-0.5600000132685122	-0.40250000953674314	80	57.5	-2.4769231356107273	-2.683333396911621	-2.146666717529297	-2.9272727966308594
T	-0.6102000274658202	-0.4708333545260959	72	55.55555555555556	-6.780000305175781	-2.2600001017252604	-2.8250001271565757	-3.3900001525878904
T	-0.5137297161205394	-0.4363636248039477	66	56.06060606060606	-7.199999809265137	-2.057142802647182	-2.215384556696965	-2.8799999237060545
T	-0.49274001083374025	-0.4887324051118233	71	70.4225352112676	-6.94000015258789	-2.6692308279184194	-2.3133333841959636	-3.470000076293945
T	-0.6289230659680489	-0.7821428435189384	56	69.64285714285714	-8.759999847412109	-4.3799999237060545	-2.0857142493838357	-3.98181811246005
T	-0.7817142650059291	-0.5052631445098341	57	36.8421052631579	-2.057142802647182	-2.8799999237060545	-1.4399999618530273	-2.8799999237060545
T	-0.6053684495624743	-0.4563380496602663	71	53.521126760563384	-2.7000001271565757	-2.492307809682993	-1.705263238204153	-3.2400001525878905
T	-0.32437498569488527	-0.2883333206176758	60	53.333333333333336	-3.459999847412109	-1.2357142312186105	-1.7299999237060546	-1.7299999237060546
T	-0.6032352784100701	-0.4185714176722935	70	48.57142857142857	-2.2538460951585035	-2.441666603088379	-1.8312499523162842	-2.9299999237060548
T	-0.4836000118255615	-0.25161290937854397	62	32.25806451612903	-2.2285714830671037	-1.4181818528608843	-0.917647081262925	-1.5600000381469727
T	-0.819078947368421	-0.45180722891566266	83	45.78313253012048	-4.6875	-2.8846153846153846	-1.5625	-3.125
T	-0.2703428633553641	-0.29122807686788993	57	61.40350877192982	-3.3200000762939452	-1.3833333651224773	-1.3833333651224773	-1.3833333651224773
T	-0.5197500133514404	-0.47142858353872147	63	57.142857142857146	-5.94000015258789	-2.4750000635782876	-1.9800000508626303	-2.4750000635782876
T	-1.0440697674418604	-0.8424657534246576	73	58.9041095890411	-7.6875	-5.590909090909091	-2.2777777777777777	-6.15
T	-0.4826274602553423	-0.6403225929506363	62	82.25806451612904	-6.616666793823242	-3.053846212533804	-2.3352941625258503	-3.609090978449041
T	-0.402243908207591	-0.42903226421725366	62	66.12903225806451	-2.660000038146973	-2.046153875497671	-2.046153875497671	-2.4181818528608843
T	-1.3519374537467959	-0.4597937987022793	97	32.98969072164948	-11.149999618530273	-4.05454531582919	-1.4387096281974547	-4.459999847412109
T	-1.2127500200271606	-0.5500000090826125	84	38.095238095238095	-5.1333334181043835	-3.8500000635782876	-1.6500000272478377	-4.6200000762939455
T	-0.9684137752138335	-0.6073529299567727	68	42.64705882352941	-5.162499904632568	-3.7545453851873223	-1.651999969482422	-4.1299999237060545
T	-0.48786886246477973	-0.46500000953674314	80	76.25	-2.48000005086263	-2.861538520226112	-2.1882353389964386	-3.1000000635782876
T	-0.7094102849715795	-0.5191781030942316	73	53.42465753424658	-9.475000381469727	-3.1583334604899087	-1.7227273420854048	-3.790000152587891
T	-1.0391999816894533	-0.515476181393578	84	41.666666666666664	-3.3307691720815806	-3.6083332697550454	-1.731999969482422	-3.9363635670055044
T	-1.0214285714285716	-0.49242424242424243	66	31.818181818181817	-2.5	-2.9545454545454546	-1.4772727272727273	-3.25
T	-0.35244445306283456	-0.25573771117163485	61	44.26229508196721	-2.2285714830671037	-1.3000000317891438	-1.3000000317891438	-1.4181818528608843
T	-0.7132026935268092	-0.6662921262591073	89	83.14606741573034	-5.390909021550959	-4.561538402850811	-2.371999969482422	-4.941666603088379
T	-0.4520999937057495	-0.41515150937167083	66	60.60606060606061	-3.914285659790039	-2.1076922783484826	-1.8266666412353516	-2.7399999618530275
T	-0.611482776773387	-0.3724637791730355	69	42.028985507246375	-5.1400001525878904	-1.976923135610727	-1.6062500476837158	-2.5700000762939452
T	-0.596125009059906	-0.33026316291407537	76	42.10526315789474	-3.137500047683716	-1.930769260113056	-1.568750023841858	-2.281818216497248
T	-0.4479999796549479	-0.26249998807907104	64	37.5	-1.292307633620042	-1.6799999237060548	-0.8842104861610814	-1.5272726579145952
